标准频道名,匹配状态,频道名,地址,来源,检测时间,图标,分组
凤凰资讯,未匹配-跳过,凤凰资讯,http://150.138.9.170:80/PLTV/88888888/224/3221227280/516918666.smil/index.m3u8?fmt=ts2hls,电信单播,0,,卫视频道
凤凰香港,未匹配-跳过,凤凰香港,http://150.138.9.170:80/PLTV/88888888/224/3221227291/516918680.smil/index.m3u8?fmt=ts2hls,电信单播,0,,卫视频道
凤凰香港,未匹配-跳过,凤凰香港,http://192.168.31.2:4022/rtp/239.21.2.164:5002,电信组播,0,,卫视频道
甘肃卫视,未匹配-跳过,甘肃卫视,http://150.138.8.143/00/SNM/CHANNEL00000349/index.m3u8,电信单播,0,,卫视频道
甘肃卫视,未匹配-跳过,甘肃卫视,http://192.168.31.2:4022/rtp/239.21.2.22:5002,电信组播,0,,卫视频道
甘肃卫视,未匹配-跳过,甘肃卫视,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch21092610332476918454.rsc/92476_Uni.sdp,济南联通,0,,卫视频道
甘肃卫视,未匹配-跳过,甘肃卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000349/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
甘肃卫视,未匹配-跳过,甘肃卫视,http://123.235.73.237:9901/tsfile/live/0002_38.m3u8?key=txiptv,青岛联通,0,,卫视频道
甘肃卫视,未匹配-跳过,甘肃卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226090/1.m3u8,上海移动,0,,卫视频道
高密综合,未匹配-跳过,高密综合,http://150.138.8.143/00/SNM/CHANNEL00001089/index.m3u8,电信单播,0,,山东频道
高密综合,未匹配-跳过,高密综合,http://192.168.31.2:4022/rtp/239.21.2.59:5002,电信组播,0,,山东频道
高青综合,未匹配-跳过,高青综合,http://150.138.8.143/00/SNM/CHANNEL00001023/index.m3u8,电信单播,0,,山东频道
高青综合,未匹配-跳过,高青综合,http://192.168.31.2:4022/rtp/239.21.2.140:5002,电信组播,0,,山东频道
古装剧场,未匹配-跳过,古装剧场,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch15090915062673403232.rsc/70072_Uni.sdp,济南联通,0,,数字频道
冠县综合,未匹配-跳过,冠县综合,http://150.138.8.143/00/SNM/CHANNEL00001040/index.m3u8,电信单播,0,,山东频道
冠县综合,未匹配-跳过,冠县综合,http://192.168.31.2:4022/rtp/239.21.1.250:5002,电信组播,0,,山东频道
冠县综合,未匹配-跳过,冠县综合,http://192.168.31.2:4022/rtp/239.21.2.149:5002,电信组播,0,,山东频道
光影,未匹配-跳过,光影,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch15090916254772284807.rsc/69940_Uni.sdp,济南联通,0,,数字频道
广东卫视,未匹配-跳过,广东卫视,http://150.138.8.143/00/SNM/CHANNEL00000307/index.m3u8,电信单播,0,,卫视频道
广东卫视,未匹配-跳过,广东卫视,http://192.168.31.2:4022/rtp/239.21.1.92:5002,电信组播,0,,卫视频道
广东卫视,未匹配-跳过,广东卫视,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch15050917541650823873.rsc/69978_Uni.sdp,济南联通,0,,卫视频道
广东卫视,未匹配-跳过,广东卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000307/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
广东卫视,未匹配-跳过,广东卫视,http://123.235.73.237:9901/tsfile/live/0002_26.m3u8?key=txiptv,青岛联通,0,,卫视频道
广东卫视,未匹配-跳过,广东卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225731/1.m3u8,上海移动,0,,卫视频道
广东卫视,未匹配-跳过,广东卫视,http://192.168.31.2:4022/rtp/239.21.2.157:5002,电信组播,0,,卫视频道
广东卫视4K,未匹配-跳过,广东卫视4K,http://150.138.8.132/PLTV/88888888/224/3221227437/521682524.smil/index.m3u8?fmt=ts2hls,电信单播,0,,4K频道
广东卫视4K,未匹配-跳过,广东卫视4K,http://192.168.31.2:4022/rtp/239.21.2.173:5002,电信组播,0,,4K频道
广东卫视4K,未匹配-跳过,广东卫视4K,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch25062414535257116401.rsc/103043_Uni.sdp,济南联通,0,,4K频道
广饶综合,未匹配-跳过,广饶综合,http://150.138.8.143/00/SNM/CHANNEL00001043/index.m3u8,电信单播,0,,山东频道
广饶综合,未匹配-跳过,广饶综合,http://192.168.31.2:4022/rtp/239.21.1.193:5002,电信组播,0,,山东频道
广西卫视,未匹配-跳过,广西卫视,http://150.138.8.143/00/SNM/CHANNEL00000368/index.m3u8,电信单播,0,,卫视频道
广西卫视,未匹配-跳过,广西卫视,http://150.138.8.143/00/SNM/CHANNEL00000038/index.m3u8,电信单播,0,,卫视频道
广西卫视,未匹配-跳过,广西卫视,http://192.168.31.2:4022/rtp/239.21.2.87:5002,电信组播,0,,卫视频道
广西卫视,未匹配-跳过,广西卫视,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch10120114524702485505.rsc/69956_Uni.sdp,济南联通,0,,卫视频道
广西卫视,未匹配-跳过,广西卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000368/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
广西卫视,未匹配-跳过,广西卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226130/1.m3u8,上海移动,0,,卫视频道
广西卫视,未匹配-跳过,广西卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226084/1.m3u8,上海移动,0,,卫视频道
贵州卫视,未匹配-跳过,贵州卫视,http://150.138.8.143/00/SNM/CHANNEL00000329/index.m3u8,电信单播,0,,卫视频道
贵州卫视,未匹配-跳过,贵州卫视,http://192.168.31.2:4022/rtp/239.21.1.166:5002,电信组播,0,,卫视频道
贵州卫视,未匹配-跳过,贵州卫视,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch17121814402415050847.rsc/75837_Uni.sdp,济南联通,0,,卫视频道
贵州卫视,未匹配-跳过,贵州卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000329/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
贵州卫视,未匹配-跳过,贵州卫视,http://123.235.73.237:9901/tsfile/live/0002_33.m3u8?key=txiptv,青岛联通,0,,卫视频道
贵州卫视,未匹配-跳过,贵州卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226173/1.m3u8,上海移动,0,,卫视频道
国学,未匹配-跳过,国学,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch15090916181970967371.rsc/69985_Uni.sdp,济南联通,0,,数字频道
哈哈炫动,未匹配-跳过,哈哈炫动,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226161/1.m3u8,上海移动,0,,数字频道
海南卫视,未匹配-跳过,海南卫视,http://150.138.8.143/00/SNM/CHANNEL00000347/index.m3u8,电信单播,0,,卫视频道
海南卫视,未匹配-跳过,海南卫视,http://192.168.31.2:4022/rtp/239.21.2.14:5002,电信组播,0,,卫视频道
海南卫视,未匹配-跳过,海南卫视,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch10120116181598810422.rsc/70001_Uni.sdp,济南联通,0,,卫视频道
海南卫视,未匹配-跳过,海南卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000347/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
海南卫视,未匹配-跳过,海南卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226154/1.m3u8,上海移动,0,,卫视频道
海峡卫视,未匹配-跳过,海峡卫视,http://t.061899.xyz/tl/dq.php?id=hxws,网络,0,,卫视频道
海阳综合,未匹配-跳过,海阳综合,http://150.138.8.143/00/SNM/CHANNEL00001091/index.m3u8,电信单播,0,,山东频道
海阳综合,未匹配-跳过,海阳综合,http://192.168.31.2:4022/rtp/239.21.2.64:5002,电信组播,0,,山东频道
海阳综合,未匹配-跳过,海阳综合,http://192.168.31.2:4022/rtp/239.21.2.68:5002,电信组播,0,,山东频道
海阳综艺,未匹配-跳过,海阳综艺,http://150.138.8.143/00/SNM/CHANNEL00001092/index.m3u8,电信单播,0,,山东频道
海阳综艺,未匹配-跳过,海阳综艺,http://192.168.31.2:4022/rtp/239.21.2.65:5002,电信组播,0,,山东频道
海洋频道,未匹配-跳过,海洋频道,http://150.138.8.143/00/SNM/CHANNEL00000662/index.m3u8,电信单播,0,,山东频道
海洋频道,未匹配-跳过,海洋频道,http://192.168.31.2:4022/rtp/239.21.2.119:5002,电信组播,0,,山东频道
好学生,未匹配-跳过,好学生,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch15090916191459347432.rsc/70050_Uni.sdp,济南联通,0,,数字频道
河北卫视,未匹配-跳过,河北卫视,http://150.138.8.143/00/SNM/CHANNEL00000330/index.m3u8,电信单播,0,,卫视频道
河北卫视,未匹配-跳过,河北卫视,http://192.168.31.2:4022/rtp/239.21.1.168:5002,电信组播,0,,卫视频道
河北卫视,未匹配-跳过,河北卫视,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch17121814385494126166.rsc/75853_Uni.sdp,济南联通,0,,卫视频道
河北卫视,未匹配-跳过,河北卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000330/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
河北卫视,未匹配-跳过,河北卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226107/1.m3u8,上海移动,0,,卫视频道
河东综合,未匹配-跳过,河东综合,http://150.138.8.143/00/SNM/CHANNEL00001109/index.m3u8,电信单播,0,,山东频道
河东综合,未匹配-跳过,河东综合,http://192.168.31.2:4022/rtp/239.21.2.136:5002,电信组播,0,,山东频道
河南卫视,未匹配-跳过,河南卫视,http://150.138.8.143/00/SNM/CHANNEL00000358/index.m3u8,电信单播,0,,卫视频道
河南卫视,未匹配-跳过,河南卫视,http://150.138.8.143/00/SNM/CHANNEL00000037/index.m3u8,电信单播,0,,卫视频道
河南卫视,未匹配-跳过,河南卫视,http://192.168.31.2:4022/rtp/239.21.2.37:5002,电信组播,0,,卫视频道
河南卫视,未匹配-跳过,河南卫视,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch10120118312827983078.rsc/69930_Uni.sdp,济南联通,0,,卫视频道
河南卫视,未匹配-跳过,河南卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000358/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
河南卫视,未匹配-跳过,河南卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000369/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
河南卫视,未匹配-跳过,河南卫视,http://123.235.73.237:9901/tsfile/live/0139_1.m3u8?key=txiptv,青岛联通,0,,卫视频道
河南卫视,未匹配-跳过,河南卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226132/1.m3u8,上海移动,0,,卫视频道
菏泽1,未匹配-跳过,菏泽1,http://150.138.8.143/00/SNM/CHANNEL00000232/index.m3u8,电信单播,0,,山东频道
菏泽1,未匹配-跳过,菏泽1,http://192.168.31.2:4022/rtp/239.21.1.103:5002,电信组播,0,,山东频道
菏泽2,未匹配-跳过,菏泽2,http://150.138.8.143/00/SNM/CHANNEL00000234/index.m3u8,电信单播,0,,山东频道
菏泽2,未匹配-跳过,菏泽2,http://192.168.31.2:4022/rtp/239.21.2.18:5002,电信组播,0,,山东频道
黑龙江卫视,未匹配-跳过,黑龙江卫视,http://150.138.8.143/00/SNM/CHANNEL00000306/index.m3u8,电信单播,0,,卫视频道
黑龙江卫视,未匹配-跳过,黑龙江卫视,http://192.168.31.2:4022/rtp/239.21.1.91:5002,电信组播,0,,卫视频道
黑龙江卫视,未匹配-跳过,黑龙江卫视,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch12051116400952898093.rsc/70052_Uni.sdp,济南联通,0,,卫视频道
黑龙江卫视,未匹配-跳过,黑龙江卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000306/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
黑龙江卫视,未匹配-跳过,黑龙江卫视,http://123.235.73.237:9901/tsfile/live/0002_28.m3u8?key=txiptv,青岛联通,0,,卫视频道
黑龙江卫视,未匹配-跳过,黑龙江卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225722/1.m3u8,上海移动,0,,卫视频道
红色影院,未匹配-跳过,红色影院,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch15090915431474482038.rsc/70060_Uni.sdp,济南联通,0,,数字频道
湖北卫视,未匹配-跳过,湖北卫视,http://150.138.8.143/00/SNM/CHANNEL00000325/index.m3u8,电信单播,0,,卫视频道
湖北卫视,未匹配-跳过,湖北卫视,http://192.168.31.2:4022/rtp/239.21.1.163:5002,电信组播,0,,卫视频道
湖北卫视,未匹配-跳过,湖北卫视,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch15050917541519800547.rsc/69933_Uni.sdp,济南联通,0,,卫视频道
湖北卫视,未匹配-跳过,湖北卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000325/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
湖北卫视,未匹配-跳过,湖北卫视,http://123.235.73.237:9901/tsfile/live/0002_25.m3u8?key=txiptv,青岛联通,0,,卫视频道
湖北卫视,未匹配-跳过,湖北卫视,http://123.235.73.237:9901/tsfile/live/0002_65.m3u8?key=txiptv,青岛联通,0,,卫视频道
湖北卫视,未匹配-跳过,湖北卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225729/1.m3u8,上海移动,0,,卫视频道
湖南卫视,未匹配-跳过,湖南卫视,http://150.138.8.143/00/SNM/CHANNEL00000324/index.m3u8,电信单播,0,,卫视频道
湖南卫视,未匹配-跳过,湖南卫视,http://192.168.31.2:4022/rtp/239.21.1.158:5002,电信组播,0,,卫视频道
湖南卫视,未匹配-跳过,湖南卫视,rtsp://112.245.125.45:1554/iptv/import/Tvod/iptv/001/001/ch12051116352384581471.rsc/70069_Uni.sdp,济南联通,0,,卫视频道
湖南卫视,未匹配-跳过,湖南卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000324/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
湖南卫视,未匹配-跳过,湖南卫视,http://123.235.73.237:9901/tsfile/live/0002_18.m3u8?key=txiptv,青岛联通,0,,卫视频道
湖南卫视,未匹配-跳过,湖南卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225726/1.m3u8,上海移动,0,,卫视频道
湖南卫视4K,未匹配-跳过,湖南卫视4K,http://192.168.31.2:4022/rtp/239.21.2.181:5002,电信组播,0,,4K频道
湖南卫视4K,未匹配-跳过,湖南卫视4K,rtsp://112.245.125.45:1554/iptv/import/Tvod/iptv/001/001/ch25092214073911761412.rsc/103206_Uni.sdp,济南联通,0,,4K频道
欢笑剧场,未匹配-跳过,欢笑剧场,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225771/1.m3u8,上海移动,0,,数字频道
环球旅游,未匹配-跳过,环球旅游,http://150.138.8.143/00/SNM/CHANNEL00000643/index.m3u8,电信单播,0,,数字频道
环球旅游,未匹配-跳过,环球旅游,http://192.168.31.2:4022/rtp/239.21.2.115:5002,电信组播,0,,数字频道
环球旅游,未匹配-跳过,环球旅游,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch22122209125585392509.rsc/98106_Uni.sdp,济南联通,0,,数字频道
桓台综合,未匹配-跳过,桓台综合,http://150.138.8.143/00/SNM/CHANNEL00001020/index.m3u8,电信单播,0,,山东频道
桓台综合,未匹配-跳过,桓台综合,http://192.168.31.2:4022/rtp/239.21.1.105:5002,电信组播,0,,山东频道
黄岛生活,未匹配-跳过,黄岛生活,http://150.138.8.143/00/SNM/CHANNEL00001087/index.m3u8,电信单播,0,,山东频道
黄岛生活,未匹配-跳过,黄岛生活,http://192.168.31.2:4022/rtp/239.21.2.58:5002,电信组播,0,,山东频道
黄岛综合,未匹配-跳过,黄岛综合,http://150.138.8.143/00/SNM/CHANNEL00001086/index.m3u8,电信单播,0,,山东频道
黄岛综合,未匹配-跳过,黄岛综合,http://192.168.31.2:4022/rtp/239.21.2.57:5002,电信组播,0,,山东频道
惠民综合,未匹配-跳过,惠民综合,http://150.138.8.143/00/SNM/CHANNEL00001009/index.m3u8,电信单播,0,,山东频道
惠民综合,未匹配-跳过,惠民综合,http://192.168.31.2:4022/rtp/239.21.1.181:5002,电信组播,0,,山东频道
吉林卫视,未匹配-跳过,吉林卫视,http://150.138.8.143/00/SNM/CHANNEL00000363/index.m3u8,电信单播,0,,卫视频道
吉林卫视,未匹配-跳过,吉林卫视,http://150.138.8.143/00/SNM/CHANNEL00000036/index.m3u8,电信单播,0,,卫视频道
吉林卫视,未匹配-跳过,吉林卫视,http://192.168.31.2:4022/rtp/239.21.2.49:5002,电信组播,0,,卫视频道
吉林卫视,未匹配-跳过,吉林卫视,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch10120116035123677506.rsc/69989_Uni.sdp,济南联通,0,,卫视频道
吉林卫视,未匹配-跳过,吉林卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000363/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
吉林卫视,未匹配-跳过,吉林卫视,http://123.235.73.237:9901/tsfile/live/0002_37.m3u8?key=txiptv,青岛联通,0,,卫视频道
吉林卫视,未匹配-跳过,吉林卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226149/1.m3u8,上海移动,0,,卫视频道
吉林卫视,未匹配-跳过,吉林卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226082/1.m3u8,上海移动,0,,卫视频道
纪实科教,未匹配-跳过,纪实科教,http://150.138.8.143/00/SNM/CHANNEL00000332/index.m3u8,电信单播,0,,他省频道
纪实科教,未匹配-跳过,纪实科教,http://192.168.31.2:4022/rtp/239.21.1.172:5002,电信组播,0,,他省频道
纪实科教,未匹配-跳过,纪实科教,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch24020510150834566089.rsc/99953_Uni.sdp,济南联通,0,,他省频道
纪实科教,未匹配-跳过,纪实科教,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000332/index.m3u8?IASHttpSessionId=,济南移动,0,,他省频道
济南都市,未匹配-跳过,济南都市,http://150.138.8.143/00/SNM/CHANNEL00000062/index.m3u8,电信单播,0,,山东频道
济南都市,未匹配-跳过,济南都市,http://192.168.31.2:4022/rtp/239.21.1.63:5002,电信组播,0,,山东频道
济南教育,未匹配-跳过,济南教育,http://150.138.8.143/00/SNM/CHANNEL00000069/index.m3u8,电信单播,0,,山东频道
济南教育,未匹配-跳过,济南教育,http://192.168.31.2:4022/rtp/239.21.1.133:5002,电信组播,0,,山东频道
济南鲁中,未匹配-跳过,济南鲁中,http://150.138.8.143/00/SNM/CHANNEL00000244/index.m3u8,电信单播,0,,山东频道
济南鲁中,未匹配-跳过,济南鲁中,http://192.168.31.2:4022/rtp/239.21.1.149:5002,电信组播,0,,山东频道
济南少儿,未匹配-跳过,济南少儿,http://150.138.8.143/00/SNM/CHANNEL00000067/index.m3u8,电信单播,0,,山东频道
济南少儿,未匹配-跳过,济南少儿,http://192.168.31.2:4022/rtp/239.21.1.68:5002,电信组播,0,,山东频道
济南生活,未匹配-跳过,济南生活,http://150.138.8.143/00/SNM/CHANNEL00000063/index.m3u8,电信单播,0,,山东频道
济南生活,未匹配-跳过,济南生活,http://192.168.31.2:4022/rtp/239.21.1.64:5002,电信组播,0,,山东频道
济南体育,未匹配-跳过,济南体育,http://150.138.8.143/00/SNM/CHANNEL00000064/index.m3u8,电信单播,0,,山东频道
济南文旅,未匹配-跳过,济南文旅,http://192.168.31.2:4022/rtp/239.21.1.65:5002,电信组播,0,,山东频道
济南娱乐,未匹配-跳过,济南娱乐,http://150.138.8.143/00/SNM/CHANNEL00000065/index.m3u8,电信单播,0,,山东频道
济南娱乐,未匹配-跳过,济南娱乐,http://192.168.31.2:4022/rtp/239.21.1.66:5002,电信组播,0,,山东频道
济南综合,未匹配-跳过,济南综合,http://150.138.8.143/00/SNM/CHANNEL00000312/index.m3u8,电信单播,0,,山东频道
济南综合,未匹配-跳过,济南综合,http://150.138.8.143/00/SNM/CHANNEL00000061/index.m3u8,电信单播,0,,山东频道
济南综合,未匹配-跳过,济南综合,http://150.138.8.143/00/SNM/CHANNEL00004000/index.m3u8,电信单播,0,,山东频道
济南综合,未匹配-跳过,济南综合,http://192.168.31.2:4022/rtp/239.21.1.94:5002,电信组播,0,,山东频道
济南综合,未匹配-跳过,济南综合,http://192.168.31.2:4022/rtp/239.21.1.62:5002,电信组播,0,,山东频道
济宁高新,未匹配-跳过,济宁高新,http://150.138.8.143/00/SNM/CHANNEL00001101/index.m3u8,电信单播,0,,山东频道
济宁高新,未匹配-跳过,济宁高新,http://192.168.31.2:4022/rtp/239.21.2.83:5002,电信组播,0,,山东频道
济宁公共,未匹配-跳过,济宁公共,http://150.138.8.143/00/SNM/CHANNEL00000241/index.m3u8,电信单播,0,,山东频道
济宁公共,未匹配-跳过,济宁公共,http://192.168.31.2:4022/rtp/239.21.2.20:5002,电信组播,0,,山东频道
济宁生活,未匹配-跳过,济宁生活,http://150.138.8.143/00/SNM/CHANNEL00000239/index.m3u8,电信单播,0,,山东频道
济宁生活,未匹配-跳过,济宁生活,http://192.168.31.2:4022/rtp/239.21.1.139:5002,电信组播,0,,山东频道
济宁综合,未匹配-跳过,济宁综合,http://150.138.8.143/00/SNM/CHANNEL00000240/index.m3u8,电信单播,0,,山东频道
济宁综合,未匹配-跳过,济宁综合,http://192.168.31.2:4022/rtp/239.21.2.19:5002,电信组播,0,,山东频道
济阳综合,未匹配-跳过,济阳综合,http://150.138.8.143/00/SNM/CHANNEL00001030/index.m3u8,电信单播,0,,山东频道
济阳综合,未匹配-跳过,济阳综合,http://192.168.31.2:4022/rtp/239.21.1.187:5002,电信组播,0,,山东频道
家庭理财,未匹配-跳过,家庭理财,http://150.138.8.143/00/SNM/CHANNEL00000654/index.m3u8,电信单播,0,,数字频道
家庭影院,未匹配-跳过,家庭影院,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch15090916215642164569.rsc/70055_Uni.sdp,济南联通,0,,数字频道
嘉佳卡通,未匹配-跳过,嘉佳卡通,http://150.138.8.143/00/SNM/CHANNEL00000074/index.m3u8,电信单播,0,,数字频道
嘉佳卡通,未匹配-跳过,嘉佳卡通,http://192.168.31.2:4022/rtp/239.21.2.5:5002,电信组播,0,,数字频道
嘉佳卡通,未匹配-跳过,嘉佳卡通,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch15050917541249689380.rsc/69983_Uni.sdp,济南联通,0,,数字频道
嘉佳卡通,未匹配-跳过,嘉佳卡通,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226021/1.m3u8,上海移动,0,,数字频道
嘉祥综合,未匹配-跳过,嘉祥综合,http://150.138.8.143/00/SNM/CHANNEL00001016/index.m3u8,电信单播,0,,山东频道
嘉祥综合,未匹配-跳过,嘉祥综合,http://192.168.31.2:4022/rtp/239.21.2.84:5002,电信组播,0,,山东频道
鉴赏,未匹配-跳过,鉴赏,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch15090916075722072184.rsc/69924_Uni.sdp,济南联通,0,,数字频道
江苏卫视,未匹配-跳过,江苏卫视,http://150.138.8.143/00/SNM/CHANNEL00000304/index.m3u8,电信单播,0,,卫视频道
江苏卫视,未匹配-跳过,江苏卫视,http://192.168.31.2:4022/rtp/239.21.1.89:5002,电信组播,0,,卫视频道
江苏卫视,未匹配-跳过,江苏卫视,rtsp://112.245.125.45:1554/iptv/import/Tvod/iptv/001/001/ch12051116384379542816.rsc/69997_Uni.sdp,济南联通,0,,卫视频道
江苏卫视,未匹配-跳过,江苏卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000304/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
江苏卫视,未匹配-跳过,江苏卫视,http://123.235.73.237:9901/tsfile/live/0002_21.m3u8?key=txiptv,青岛联通,0,,卫视频道
江苏卫视,未匹配-跳过,江苏卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225720/1.m3u8,上海移动,0,,卫视频道
江苏卫视4K,未匹配-跳过,江苏卫视4K,http://192.168.31.2:4022/rtp/239.21.2.183:5002,电信组播,0,,4K频道
江苏卫视4K,未匹配-跳过,江苏卫视4K,rtsp://112.245.125.45:1554/iptv/import/Tvod/iptv/001/001/ch25092214081313070909.rsc/103254_Uni.sdp,济南联通,0,,4K频道
江西卫视,未匹配-跳过,江西卫视,http://150.138.8.143/00/SNM/CHANNEL00000335/index.m3u8,电信单播,0,,卫视频道
江西卫视,未匹配-跳过,江西卫视,http://192.168.31.2:4022/rtp/239.21.1.167:5002,电信组播,0,,卫视频道
