标准频道名,匹配状态,频道名,地址,来源,检测时间,图标,分组
江西卫视,未匹配-跳过,江西卫视,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch10120118345500084693.rsc/69999_Uni.sdp,济南联通,0,,卫视频道
江西卫视,未匹配-跳过,江西卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000335/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
江西卫视,未匹配-跳过,江西卫视,http://123.235.73.237:9901/tsfile/live/0002_29.m3u8?key=txiptv,青岛联通,0,,卫视频道
江西卫视,未匹配-跳过,江西卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225740/1.m3u8,上海移动,0,,卫视频道
胶州综合,未匹配-跳过,胶州综合,http://150.138.8.143/00/SNM/CHANNEL00001074/index.m3u8,电信单播,0,,山东频道
胶州综合,未匹配-跳过,胶州综合,http://192.168.31.2:4022/rtp/239.21.2.60:5002,电信组播,0,,山东频道
解密,未匹配-跳过,解密,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch15090915530786226072.rsc/70033_Uni.sdp,济南联通,0,,数字频道
金色学堂,未匹配-跳过,金色学堂,http://150.138.8.143/00/SNM/CHANNEL00002018/index.m3u8,电信单播,0,,他省频道
金色学堂,未匹配-跳过,金色学堂,http://192.168.31.2:4022/rtp/239.21.2.102:5002,电信组播,0,,他省频道
金色学堂,未匹配-跳过,金色学堂,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch16051316370413715540.rsc/70002_Uni.sdp,济南联通,0,,他省频道
金色学堂,未匹配-跳过,金色学堂,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002018/index.m3u8?IASHttpSessionId=,济南移动,0,,他省频道
金色学堂,未匹配-跳过,金色学堂,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225748/1.m3u8,上海移动,0,,他省频道
金色学堂,未匹配-跳过,金色学堂,http://123.235.73.237:9901/tsfile/live/0002_70.m3u8?key=txiptv,青岛联通,0,,他省频道
金鹰纪实,未匹配-跳过,金鹰纪实,http://150.138.8.143/00/SNM/CHANNEL00000334/index.m3u8,电信单播,0,,他省频道
金鹰纪实,未匹配-跳过,金鹰纪实,http://192.168.31.2:4022/rtp/239.21.1.170:5002,电信组播,0,,他省频道
金鹰纪实,未匹配-跳过,金鹰纪实,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch15050917541337365144.rsc/70053_Uni.sdp,济南联通,0,,他省频道
金鹰纪实,未匹配-跳过,金鹰纪实,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000334/index.m3u8?IASHttpSessionId=,济南移动,0,,他省频道
金鹰卡通,未匹配-跳过,金鹰卡通,http://150.138.8.143/00/SNM/CHANNEL00002027/index.m3u8,电信单播,0,,他省频道
金鹰卡通,未匹配-跳过,金鹰卡通,http://150.138.8.143/00/SNM/CHANNEL00000047/index.m3u8,电信单播,0,,他省频道
金鹰卡通,未匹配-跳过,金鹰卡通,http://192.168.31.2:4022/rtp/239.21.2.121:5002,电信组播,0,,他省频道
金鹰卡通,未匹配-跳过,金鹰卡通,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch11122400412227153064.rsc/70028_Uni.sdp,济南联通,0,,他省频道
金鹰卡通,未匹配-跳过,金鹰卡通,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch24111213065813502431.rsc/101580_Uni.sdp,济南联通,0,,他省频道
金鹰卡通,未匹配-跳过,金鹰卡通,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002027/index.m3u8?IASHttpSessionId=,济南移动,0,,他省频道
金鹰卡通,未匹配-跳过,金鹰卡通,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226094/1.m3u8,上海移动,0,,他省频道
劲爆体育,未匹配-跳过,劲爆体育,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002026/index.m3u8?IASHttpSessionId=,济南移动,0,,数字频道
经典电影,未匹配-跳过,经典电影,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch11060317313622161494.rsc/69976_Uni.sdp,济南联通,0,,数字频道
经典剧场,未匹配-跳过,经典剧场,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch15090915512437000823.rsc/70022_Uni.sdp,济南联通,0,,数字频道
睛彩广场舞,未匹配-跳过,睛彩广场舞,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226139/1.m3u8,上海移动,0,,数字频道
睛彩竞技,未匹配-跳过,睛彩竞技,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226116/1.m3u8,上海移动,0,,数字频道
睛彩篮球,未匹配-跳过,睛彩篮球,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226118/1.m3u8,上海移动,0,,数字频道
精彩影视,未匹配-跳过,精彩影视,http://150.138.8.143/00/SNM/CHANNEL00002012/index.m3u8,电信单播,0,,数字频道
精彩影视,未匹配-跳过,精彩影视,http://192.168.31.2:4022/rtp/239.21.2.91:5002,电信组播,0,,数字频道
精彩影视,未匹配-跳过,精彩影视,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch21092610322847858391.rsc/92512_Uni.sdp,济南联通,0,,数字频道
精彩影视,未匹配-跳过,精彩影视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002012/index.m3u8?IASHttpSessionId=,济南移动,0,,数字频道
精选,未匹配-跳过,精选,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch15090915484219614929.rsc/69955_Uni.sdp,济南联通,0,,数字频道
居家购物,未匹配-跳过,居家购物,http://150.138.8.143/00/SNM/CHANNEL00000700/index.m3u8,电信单播,0,,山东频道
居家购物,未匹配-跳过,居家购物,http://192.168.31.2:4022/rtp/239.21.1.112:5002,电信组播,0,,山东频道
居家购物,未匹配-跳过,居家购物,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch17071714290877281996.rsc/69959_Uni.sdp,济南联通,0,,山东频道
居家购物,未匹配-跳过,居家购物,http://123.235.73.237:9901/tsfile/live/0002_52.m3u8?key=txiptv,青岛联通,0,,山东频道
莒南综合,未匹配-跳过,莒南综合,http://150.138.8.143/00/SNM/CHANNEL00001011/index.m3u8,电信单播,0,,山东频道
莒南综合,未匹配-跳过,莒南综合,http://192.168.31.2:4022/rtp/239.21.2.66:5002,电信组播,0,,山东频道
莒县综合,未匹配-跳过,莒县综合,http://150.138.8.143/00/SNM/CHANNEL00001014/index.m3u8,电信单播,0,,山东频道
莒县综合,未匹配-跳过,莒县综合,http://192.168.31.2:4022/rtp/239.21.1.236:5002,电信组播,0,,山东频道
巨野新闻,未匹配-跳过,巨野新闻,http://150.138.8.143/00/SNM/CHANNEL00001046/index.m3u8,电信单播,0,,山东频道
巨野新闻,未匹配-跳过,巨野新闻,http://192.168.31.2:4022/rtp/239.21.1.215:5002,电信组播,0,,山东频道
聚鲨环球,未匹配-跳过,聚鲨环球,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch24111213071421948951.rsc/101556_Uni.sdp,济南联通,0,,数字频道
鄄城综合,未匹配-跳过,鄄城综合,http://150.138.8.143/00/SNM/CHANNEL00001084/index.m3u8,电信单播,0,,山东频道
鄄城综合,未匹配-跳过,鄄城综合,http://192.168.31.2:4022/rtp/239.21.2.141:5002,电信组播,0,,山东频道
军旅剧场,未匹配-跳过,军旅剧场,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch15090915023023311866.rsc/69969_Uni.sdp,济南联通,0,,数字频道
IPTV军旅,未匹配-跳过,IPTV军旅,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch15090915223200641077.rsc/70054_Uni.sdp,济南联通,0,,数字频道
卡酷少儿,未匹配-跳过,卡酷少儿,http://150.138.8.143/00/SNM/CHANNEL00000661/index.m3u8,电信单播,0,,他省频道
卡酷少儿,未匹配-跳过,卡酷少儿,http://150.138.8.143/00/SNM/CHANNEL00000048/index.m3u8,电信单播,0,,他省频道
卡酷少儿,未匹配-跳过,卡酷少儿,http://192.168.31.2:4022/rtp/239.21.2.120:5002,电信组播,0,,他省频道
卡酷少儿,未匹配-跳过,卡酷少儿,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch10120118400576795406.rsc/69993_Uni.sdp,济南联通,0,,他省频道
卡酷少儿,未匹配-跳过,卡酷少儿,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226019/1.m3u8,上海移动,0,,他省频道
康巴卫视,未匹配-跳过,康巴卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225773/1.m3u8,上海移动,0,,卫视频道
快乐垂钓,未匹配-跳过,快乐垂钓,http://150.138.8.143/00/SNM/CHANNEL00000648/index.m3u8,电信单播,0,,他省频道
快乐垂钓,未匹配-跳过,快乐垂钓,http://192.168.31.2:4022/rtp/239.21.2.97:5002,电信组播,0,,他省频道
快乐垂钓,未匹配-跳过,快乐垂钓,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch21082717343948936881.rsc/96392_Uni.sdp,济南联通,0,,他省频道
莱西综合,未匹配-跳过,莱西综合,http://150.138.8.143/00/SNM/CHANNEL00001067/index.m3u8,电信单播,0,,山东频道
莱西综合,未匹配-跳过,莱西综合,http://192.168.31.2:4022/rtp/239.21.1.247:5002,电信组播,0,,山东频道
兰陵公共,未匹配-跳过,兰陵公共,http://150.138.8.143/00/SNM/CHANNEL00001095/index.m3u8,电信单播,0,,山东频道
兰陵公共,未匹配-跳过,兰陵公共,http://192.168.31.2:4022/rtp/239.21.2.63:5002,电信组播,0,,山东频道
兰陵综合,未匹配-跳过,兰陵综合,http://150.138.8.143/00/SNM/CHANNEL00001032/index.m3u8,电信单播,0,,山东频道
兰陵综合,未匹配-跳过,兰陵综合,http://192.168.31.2:4022/rtp/239.21.1.237:5002,电信组播,0,,山东频道
岚山综合,未匹配-跳过,岚山综合,http://150.138.8.143/00/SNM/CHANNEL00001044/index.m3u8,电信单播,0,,山东频道
岚山综合,未匹配-跳过,岚山综合,http://192.168.31.2:4022/rtp/239.21.1.209:5002,电信组播,0,,山东频道
崂山1,未匹配-跳过,崂山1,http://150.138.8.143/00/SNM/CHANNEL00001075/index.m3u8,电信单播,0,,山东频道
崂山1,未匹配-跳过,崂山1,http://192.168.31.2:4022/rtp/239.21.2.122:5002,电信组播,0,,山东频道
崂山综合,未匹配-跳过,崂山综合,http://150.138.8.143/00/SNM/CHANNEL00001022/index.m3u8,电信单播,0,,山东频道
崂山综合,未匹配-跳过,崂山综合,http://192.168.31.2:4022/rtp/239.21.1.223:5002,电信组播,0,,山东频道
乐游,未匹配-跳过,乐游,http://150.138.8.143/00/SNM/CHANNEL00002016/index.m3u8,电信单播,0,,数字频道
乐游,未匹配-跳过,乐游,http://192.168.31.2:4022/rtp/239.21.2.104:5002,电信组播,0,,数字频道
乐游,未匹配-跳过,乐游,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch16051316264757381898.rsc/69991_Uni.sdp,济南联通,0,,数字频道
乐游,未匹配-跳过,乐游,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002016/index.m3u8?IASHttpSessionId=,济南移动,0,,数字频道
乐游,未匹配-跳过,乐游,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226157/1.m3u8,上海移动,0,,数字频道
梨园,未匹配-跳过,梨园,http://150.138.8.143/00/SNM/CHANNEL00000656/index.m3u8,电信单播,0,,他省频道
梨园,未匹配-跳过,梨园,http://192.168.31.2:4022/rtp/239.21.2.101:5002,电信组播,0,,他省频道
梨园,未匹配-跳过,梨园,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch21092610314667739520.rsc/92523_Uni.sdp,济南联通,0,,他省频道
历城综合,未匹配-跳过,历城综合,http://150.138.8.143/00/SNM/CHANNEL00001105/index.m3u8,电信单播,0,,山东频道
历城综合,未匹配-跳过,历城综合,http://192.168.31.2:4022/rtp/239.21.2.132:5002,电信组播,0,,山东频道
梁山综合,未匹配-跳过,梁山综合,http://192.168.31.2:4022/rtp/239.21.2.12:5002,电信组播,0,,山东频道
辽宁卫视,未匹配-跳过,辽宁卫视,http://150.138.8.143/00/SNM/CHANNEL00000326/index.m3u8,电信单播,0,,卫视频道
辽宁卫视,未匹配-跳过,辽宁卫视,http://192.168.31.2:4022/rtp/239.21.1.164:5002,电信组播,0,,卫视频道
辽宁卫视,未匹配-跳过,辽宁卫视,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch15050917541756096231.rsc/69996_Uni.sdp,济南联通,0,,卫视频道
辽宁卫视,未匹配-跳过,辽宁卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000326/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
辽宁卫视,未匹配-跳过,辽宁卫视,http://123.235.73.237:9901/tsfile/live/0002_27.m3u8?key=txiptv,青岛联通,0,,卫视频道
辽宁卫视,未匹配-跳过,辽宁卫视,http://123.235.73.237:9901/tsfile/live/0002_67.m3u8?key=txiptv,青岛联通,0,,卫视频道
辽宁卫视,未匹配-跳过,辽宁卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225747/1.m3u8,上海移动,0,,卫视频道
聊城民生,未匹配-跳过,聊城民生,http://150.138.8.143/00/SNM/CHANNEL00000251/index.m3u8,电信单播,0,,山东频道
聊城民生,未匹配-跳过,聊城民生,http://192.168.31.2:4022/rtp/239.21.1.254:5002,电信组播,0,,山东频道
聊城综合,未匹配-跳过,聊城综合,http://150.138.8.143/00/SNM/CHANNEL00000250/index.m3u8,电信单播,0,,山东频道
聊城综合,未匹配-跳过,聊城综合,http://192.168.31.2:4022/rtp/239.21.1.253:5002,电信组播,0,,山东频道
临清综合,未匹配-跳过,临清综合,http://150.138.8.143/00/SNM/CHANNEL00001103/index.m3u8,电信单播,0,,山东频道
临清综合,未匹配-跳过,临清综合,http://192.168.31.2:4022/rtp/239.21.2.123:5002,电信组播,0,,山东频道
临朐综合,未匹配-跳过,临朐综合,http://150.138.8.143/00/SNM/CHANNEL00001085/index.m3u8,电信单播,0,,山东频道
临朐综合,未匹配-跳过,临朐综合,http://192.168.31.2:4022/rtp/239.21.2.62:5002,电信组播,0,,山东频道
临沭综合,未匹配-跳过,临沭综合,http://150.138.8.143/00/SNM/CHANNEL00001094/index.m3u8,电信单播,0,,山东频道
临沭综合,未匹配-跳过,临沭综合,http://192.168.31.2:4022/rtp/239.21.2.154:5002,电信组播,0,,山东频道
临邑综合,未匹配-跳过,临邑综合,http://150.138.8.143/00/SNM/CHANNEL00001104/index.m3u8,电信单播,0,,山东频道
临邑综合,未匹配-跳过,临邑综合,http://192.168.31.2:4022/rtp/239.21.2.130:5002,电信组播,0,,山东频道
陵城综合,未匹配-跳过,陵城综合,http://192.168.31.2:4022/rtp/239.21.2.24:5002,电信组播,0,,山东频道
龙口综合,未匹配-跳过,龙口综合,http://150.138.8.143/00/SNM/CHANNEL00001005/index.m3u8,电信单播,0,,山东频道
龙口综合,未匹配-跳过,龙口综合,http://192.168.31.2:4022/rtp/239.21.2.146:5002,电信组播,0,,山东频道
旅游卫视,未匹配-跳过,旅游卫视,http://123.235.73.237:9901/tsfile/live/0002_36.m3u8?key=txiptv,青岛联通,0,,数字频道
美人,未匹配-跳过,美人,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch15090916040665863835.rsc/69934_Uni.sdp,济南联通,0,,数字频道
美妆,未匹配-跳过,美妆,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch15090915493052938184.rsc/70015_Uni.sdp,济南联通,0,,数字频道
魅力时尚,未匹配-跳过,魅力时尚,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch11061217095691862636.rsc/70009_Uni.sdp,济南联通,0,,数字频道
魅力足球,未匹配-跳过,魅力足球,http://150.138.8.143/00/SNM/CHANNEL00002021/index.m3u8,电信单播,0,,数字频道
蒙阴综合,未匹配-跳过,蒙阴综合,http://150.138.8.143/00/SNM/CHANNEL00001031/index.m3u8,电信单播,0,,山东频道
蒙阴综合,未匹配-跳过,蒙阴综合,http://192.168.31.2:4022/rtp/239.21.2.23:5002,电信组播,0,,山东频道
墨宝,未匹配-跳过,墨宝,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch15090916235097407367.rsc/70062_Uni.sdp,济南联通,0,,数字频道
牟平生活,未匹配-跳过,牟平生活,http://150.138.8.143/00/SNM/CHANNEL00001077/index.m3u8,电信单播,0,,山东频道
牟平生活,未匹配-跳过,牟平生活,http://192.168.31.2:4022/rtp/239.21.2.11:5002,电信组播,0,,山东频道
牟平综合,未匹配-跳过,牟平综合,http://150.138.8.143/00/SNM/CHANNEL00001076/index.m3u8,电信单播,0,,山东频道
牟平综合,未匹配-跳过,牟平综合,http://192.168.31.2:4022/rtp/239.21.2.10:5002,电信组播,0,,山东频道
内蒙古卫视,未匹配-跳过,内蒙古卫视,http://150.138.8.143/00/SNM/CHANNEL00000040/index.m3u8,电信单播,0,,卫视频道
内蒙古卫视,未匹配-跳过,内蒙古卫视,http://192.168.31.2:4022/rtp/239.21.1.41:5002,电信组播,0,,卫视频道
内蒙古卫视,未匹配-跳过,内蒙古卫视,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch10120118290217488762.rsc/70041_Uni.sdp,济南联通,0,,卫视频道
内蒙古卫视,未匹配-跳过,内蒙古卫视,http://123.235.73.237:9901/tsfile/live/0002_43.m3u8?key=txiptv,青岛联通,0,,卫视频道
内蒙古卫视,未匹配-跳过,内蒙古卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226011/1.m3u8,上海移动,0,,卫视频道
宁津综合,未匹配-跳过,宁津综合,http://150.138.8.143/00/SNM/CHANNEL00001003/index.m3u8,电信单播,0,,山东频道
宁津综合,未匹配-跳过,宁津综合,http://192.168.31.2:4022/rtp/239.21.2.50:5002,电信组播,0,,山东频道
宁夏卫视,未匹配-跳过,宁夏卫视,http://150.138.8.143/00/SNM/CHANNEL00000043/index.m3u8,电信单播,0,,卫视频道
宁夏卫视,未匹配-跳过,宁夏卫视,http://192.168.31.2:4022/rtp/239.21.2.189:5002,电信组播,0,,卫视频道
宁夏卫视,未匹配-跳过,宁夏卫视,http://192.168.31.2:4022/rtp/239.21.1.44:5002,电信组播,0,,卫视频道
宁夏卫视,未匹配-跳过,宁夏卫视,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch25072809435815201156.rsc/103092_Uni.sdp,济南联通,0,,卫视频道
宁夏卫视,未匹配-跳过,宁夏卫视,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch10120118321878054010.rsc/69948_Uni.sdp,济南联通,0,,卫视频道
宁夏卫视,未匹配-跳过,宁夏卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000395/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
宁夏卫视,未匹配-跳过,宁夏卫视,http://123.235.73.237:9901/tsfile/live/0002_39.m3u8?key=txiptv,青岛联通,0,,卫视频道
宁夏卫视,未匹配-跳过,宁夏卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226092/1.m3u8,上海移动,0,,卫视频道
宁阳生活,未匹配-跳过,宁阳生活,http://150.138.8.143/00/SNM/CHANNEL00001072/index.m3u8,电信单播,0,,山东频道
宁阳生活,未匹配-跳过,宁阳生活,http://192.168.31.2:4022/rtp/239.21.1.144:5002,电信组播,0,,山东频道
宁阳综合,未匹配-跳过,宁阳综合,http://150.138.8.143/00/SNM/CHANNEL00001071/index.m3u8,电信单播,0,,山东频道
宁阳综合,未匹配-跳过,宁阳综合,http://192.168.31.2:4022/rtp/239.21.1.143:5002,电信组播,0,,山东频道
农林卫视,未匹配-跳过,农林卫视,http://150.138.8.143/00/SNM/CHANNEL00000072/index.m3u8,电信单播,0,,卫视频道
农林卫视,未匹配-跳过,农林卫视,http://192.168.31.2:4022/rtp/239.21.1.235:5002,电信组播,0,,卫视频道
农林卫视,未匹配-跳过,农林卫视,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch10120118335748437793.rsc/69961_Uni.sdp,济南联通,0,,卫视频道
农林卫视,未匹配-跳过,农林卫视,http://123.235.73.237:9901/tsfile/live/0002_45.m3u8?key=txiptv,青岛联通,0,,卫视频道
欧洲新闻,未匹配-跳过,欧洲新闻,http://150.138.8.132/PLTV/88888888/224/3221227288/517077815.smil/index.m3u8?fmt=ts2hls,电信单播,0,,国际频道
欧洲新闻,未匹配-跳过,欧洲新闻,http://192.168.31.2:4022/rtp/239.21.2.169:5002,电信组播,0,,国际频道
蓬莱综合,未匹配-跳过,蓬莱综合,http://150.138.8.143/00/SNM/CHANNEL00001088/index.m3u8,电信单播,0,,山东频道
蓬莱综合,未匹配-跳过,蓬莱综合,http://192.168.31.2:4022/rtp/239.21.2.56:5002,电信组播,0,,山东频道
平度综合,未匹配-跳过,平度综合,http://150.138.8.143/00/SNM/CHANNEL00001054/index.m3u8,电信单播,0,,山东频道
平度综合,未匹配-跳过,平度综合,http://192.168.31.2:4022/rtp/239.21.1.228:5002,电信组播,0,,山东频道
平阴综合,未匹配-跳过,平阴综合,http://150.138.8.143/00/SNM/CHANNEL00001050/index.m3u8,电信单播,0,,山东频道
平阴综合,未匹配-跳过,平阴综合,http://192.168.31.2:4022/rtp/239.21.1.221:5002,电信组播,0,,山东频道
平原综合,未匹配-跳过,平原综合,http://150.138.8.143/00/SNM/CHANNEL00001064/index.m3u8,电信单播,0,,山东频道
平原综合,未匹配-跳过,平原综合,http://192.168.31.2:4022/rtp/239.21.1.243:5002,电信组播,0,,山东频道
栖霞综合,未匹配-跳过,栖霞综合,http://150.138.8.143/00/SNM/CHANNEL00001055/index.m3u8,电信单播,0,,山东频道
栖霞综合,未匹配-跳过,栖霞综合,http://192.168.31.2:4022/rtp/239.21.1.229:5002,电信组播,0,,山东频道
齐河综合,未匹配-跳过,齐河综合,http://150.138.8.143/00/SNM/CHANNEL00001056/index.m3u8,电信单播,0,,山东频道
齐河综合,未匹配-跳过,齐河综合,http://192.168.31.2:4022/rtp/239.21.1.230:5002,电信组播,0,,山东频道
汽摩,未匹配-跳过,汽摩,http://150.138.8.143/00/SNM/CHANNEL00000711/index.m3u8,电信单播,0,,数字频道
汽摩,未匹配-跳过,汽摩,http://192.168.31.2:4022/rtp/239.21.2.142:5002,电信组播,0,,数字频道
汽摩,未匹配-跳过,汽摩,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch23112715323902470603.rsc/99884_Uni.sdp,济南联通,0,,数字频道
青岛QTV1,未匹配-跳过,青岛QTV1,http://150.138.8.143/00/SNM/CHANNEL00000500/index.m3u8,电信单播,0,,山东频道
青岛QTV1,未匹配-跳过,青岛QTV1,http://192.168.31.2:4022/rtp/239.21.1.69:5002,电信组播,0,,山东频道
青岛QTV1,未匹配-跳过,青岛QTV1,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000500/index.m3u8?IASHttpSessionId=,济南移动,0,,山东频道
青岛QTV1,未匹配-跳过,青岛QTV1,http://123.235.73.237:9901/tsfile/live/1000_1.m3u8?key=txiptv,青岛联通,0,,山东频道
青岛QTV2,未匹配-跳过,青岛QTV2,http://150.138.8.143/00/SNM/CHANNEL00000501/index.m3u8,电信单播,0,,山东频道
青岛QTV2,未匹配-跳过,青岛QTV2,http://192.168.31.2:4022/rtp/239.21.1.70:5002,电信组播,0,,山东频道
青岛QTV2,未匹配-跳过,青岛QTV2,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000501/index.m3u8?IASHttpSessionId=,济南移动,0,,山东频道
青岛QTV3,未匹配-跳过,青岛QTV3,http://150.138.8.143/00/SNM/CHANNEL00000502/index.m3u8,电信单播,0,,山东频道
青岛QTV3,未匹配-跳过,青岛QTV3,http://192.168.31.2:4022/rtp/239.21.1.71:5002,电信组播,0,,山东频道
青岛QTV3,未匹配-跳过,青岛QTV3,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000502/index.m3u8?IASHttpSessionId=,济南移动,0,,山东频道
青岛QTV3,未匹配-跳过,青岛QTV3,http://123.235.73.237:9901/tsfile/live/1002_1.m3u8?key=txiptv,青岛联通,0,,山东频道
青岛QTV4,未匹配-跳过,青岛QTV4,http://150.138.8.143/00/SNM/CHANNEL00000503/index.m3u8,电信单播,0,,山东频道
青岛QTV4,未匹配-跳过,青岛QTV4,http://192.168.31.2:4022/rtp/239.21.1.72:5002,电信组播,0,,山东频道
青岛QTV4,未匹配-跳过,青岛QTV4,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000503/index.m3u8?IASHttpSessionId=,济南移动,0,,山东频道
青岛QTV4,未匹配-跳过,青岛QTV4,http://123.235.73.237:9901/tsfile/live/1004_1.m3u8?key=txiptv,青岛联通,0,,山东频道
青岛QTV5,未匹配-跳过,青岛QTV5,http://150.138.8.143/00/SNM/CHANNEL00000505/index.m3u8,电信单播,0,,山东频道
